Program Time [s],data 0
1089.84,1775
1089.84,1869
1089.91,1869
1089.91,1811
1089.91,1785
1089.91,1843
1089.91,1899
1089.91,1901
1089.91,1848
1089.91,1816
1089.91,1823
1089.91,1811
1089.91,1784
1089.97,1785
1089.97,1848
1089.97,1913
1089.97,2011
1089.97,2132
1089.97,2135
1089.97,2065
1089.97,1957
1089.97,1853
1089.97,1833
1089.97,1881
1090.04,1977
1090.04,2053
1090.04,2027
1090.04,1980
1090.04,1979
1090.04,2013
1090.04,2057
1090.04,2077
1090.04,2065
1090.04,2065
1090.11,2147
1090.11,2077
1090.11,1996
1090.11,1973
1090.11,1979
1090.11,1973
1090.11,1933
1090.11,1901
1090.11,1863
1090.11,1831
1090.11,1820
1090.17,1810
1090.17,1755
1090.17,1715
1090.17,1693
1090.17,1685
1090.17,1653
1090.17,1645
1090.17,1686
1090.17,1735
1090.17,1757
1090.17,1767
1090.24,1757
1090.24,1747
1090.24,1725
1090.24,1685
1090.24,1627
1090.24,1651
1090.24,1715
1090.24,1751
1090.24,1727
1090.24,1736
1090.31,1659
1090.31,1693
1090.31,1721
1090.31,1703
1090.31,1691
1090.31,1677
1090.31,1688
1090.31,1709
1090.31,1725
1090.31,1724
1090.38,1728
1090.38,1763
1090.38,1797
1090.38,1803
1090.38,1787
1090.38,1775
1090.38,1782
1090.38,1819
1090.38,1827
1090.38,1823
1090.38,1805
1090.45,1782
1090.45,1771
1090.45,1773
1090.45,1835
1090.45,1903
1090.45,1896
1090.45,1807
1090.45,1719
1090.45,1693
1090.45,1735
1090.45,1773
1090.51,1832
1090.51,1833
1090.51,1770
1090.51,1690
1090.51,1659
1090.51,1673
1090.51,1695
1090.51,1753
1090.52,1839
1090.52,1913
1090.58,1853
1090.58,1915
1090.58,1869
1090.58,1861
1090.58,1946
1090.58,2135
1090.58,2409
1090.58,2687
1090.58,2815
1090.58,2793
1090.58,2649
1090.65,2327
1090.65,1868
1090.65,1449
1090.65,1211
1090.65,1113
1090.65,1144
1090.65,1225
1090.65,1357
1090.65,1485
1090.65,1555
1090.65,1544
1090.71,1515
1090.71,1559
1090.71,1669
1090.71,1817
1090.71,1927
1090.71,1925
1090.71,1887
1090.71,1903
1090.71,1918
1090.71,2257
1090.79,2324
1090.79,2275
1090.79,2260
1090.79,2296
1090.79,2364
1090.79,2381
1090.79,2329
1090.79,2214
1090.79,2102
1090.79,2043
1090.86,1997
1090.86,2005
1090.86,2001
1090.86,1963
1090.86,1943
1090.86,1960
1090.86,1968
1090.86,1945
1090.86,1901
1090.86,1863
1090.86,1846
1090.92,1855
1090.92,1928
1090.92,1967
1090.92,1899
1090.92,1801
1090.92,1741
1090.92,1757
1090.92,1820
1090.92,1865
1090.92,1849
1090.92,1771
1090.99,1723
1090.99,1711
1090.99,1741
1090.99,1805
1090.99,1865
1090.99,1876
1090.99,1839
1090.99,1781
1090.99,1764
1090.99,1813
1091.06,1709
1091.06,1711
1091.06,1727
1091.06,1736
1091.06,1709
1091.06,1723
1091.06,1784
1091.06,1817
1091.06,1803
1091.06,1785
1091.06,1771
1091.12,1779
1091.12,1805
1091.12,1839
1091.12,1839
1091.12,1800
1091.12,1743
1091.12,1701
1091.12,1724
1091.12,1790
1091.12,1847
1091.12,1861
1091.19,1827
1091.19,1771
1091.19,1706
1091.19,1693
1091.19,1755
1091.19,1809
1091.19,1813
1091.19,1791
1091.19,1800
1091.19,1823
1091.26,1770
1091.26,1805
1091.26,1847
1091.26,1831
1091.26,1757
1091.26,1689
1091.26,1654
1091.26,1735
1091.26,1849
1091.26,1979
1091.33,2135
1091.33,2344
1091.33,2587
1091.33,2843
1091.33,2904
1091.33,2747
1091.33,2551
1091.33,2253
1091.33,1847
1091.33,1495
1091.33,1229
1091.4,1105
1091.4,1139
1091.4,1253
1091.4,1365
1091.4,1455
1091.4,1523
1091.4,1497
1091.4,1493
1091.4,1605
1091.4,1757
1091.4,1899
1091.46,1945
1091.46,1965
1091.46,1939
1091.46,1933
1091.46,1958
1091.46,1995
1091.46,2009
1091.46,1997
1091.46,1966
1091.46,1984
1091.53,1998
1091.53,1993
1091.53,2029
1091.53,2091
1091.53,2108
1091.53,2123
1091.53,2141
1091.53,2153
1091.53,2163
1091.53,2181
1091.53,2147
1091.6,2088
1091.6,2105
1091.6,2151
1091.6,2187
1091.6,2187
1091.6,2197
1091.6,2216
1091.6,2279
1091.6,2355
1091.6,2335
1091.6,2303
1091.66,2318
1091.66,2326
1091.66,2324
1091.66,2319
1091.66,2297
1091.66,2323
1091.66,2381
1091.66,2393
1091.66,1879
1091.73,1782
1091.73,1740
1091.73,1719
1091.73,1727
1091.73,1767
1091.73,1800
1091.73,1817
1091.73,1787
1091.73,1763
1091.73,1757
1091.8,1801
1091.8,1847
1091.8,1846
1091.8,1769
1091.8,1747
1091.8,1785
1091.8,1809
1091.8,1845
1091.8,1850
1091.8,1869
1091.8,1855
1091.87,1821
1091.87,1821
1091.87,1833
1091.87,1831
1091.87,1821
1091.87,1805
1091.87,1767
1091.87,1741
1091.87,1701
1091.87,1726
1091.87,1801
1091.93,1819
1091.93,1787
1091.93,1783
1091.93,1817
1091.93,1866
1091.93,1867
1091.93,1865
1091.93,1849
1091.93,1831
1091.93,1791
1092,1915
1092,1933
1092,1891
1092,1831
1092,1797
1092,1812
1092,1829
1092,1843
1092,1829
1092,1819
1092,1819
1092.07,1832
1092.07,1823
1092.07,1837
1092.07,1855
1092.07,1875
1092.07,1869
1092.07,1849
1092.07,1819
1092.07,1784
1092.07,1807
1092.07,1849
1092.13,1867
1092.13,1851
1092.13,1829
1092.13,1847
1092.13,1869
1092.13,1879
1092.13,1877
1092.13,1895
1092.13,1917
1092.13,1977
1092.21,1912
1092.21,1919
1092.21,1935
1092.21,1933
1092.21,1919
1092.21,1864
1092.21,1833
1092.21,1823
1092.21,1818
1092.21,1827
1092.27,1845
1092.27,1864
1092.27,1895
1092.27,1918
1092.27,1912
1092.27,1895
1092.27,1884
1092.27,1893
1092.27,1891
1092.27,1881
1092.27,1865
1092.34,1827
1092.34,1783
1092.34,1715
1092.34,1681
1092.34,1717
1092.34,1803
1092.34,1895
1092.34,1919
1092.34,1979
1092.34,2121
1092.34,2380
1092.41,2707
1092.41,2968
1092.41,2988
1092.41,2847
1092.41,2575
1092.41,2110
1092.41,1611
1092.41,1308
1092.41,1173
1092.41,1150
1092.47,1751
1092.47,1881
1092.47,1977
1092.47,2034
1092.47,2029
1092.47,1983
1092.47,1938
1092.47,1949
1092.47,2021
1092.47,2077
1092.47,2029
1092.54,1955
1092.54,1903
1092.54,1879
1092.54,1908
1092.54,1940
1092.54,1951
1092.54,1975
1092.54,1971
1092.54,1949
1092.54,1951
1092.54,1980
1092.61,2029
1092.61,2058
1092.61,2069
1092.61,2069
1092.61,2055
1092.61,2059
1092.61,2077
1092.61,2107
1092.61,2136
1092.61,1983
1092.68,1735
1092.68,1736
1092.68,1735
1092.68,1746
1092.68,1764
1092.68,1775
1092.68,1789
1092.68,1786
1092.68,1785
1092.68,1779
1092.75,1771
1092.75,1747
1092.75,1739
1092.75,1727
1092.75,1718
1092.75,1715
1092.75,1725
1092.75,1763
1092.75,1819
1092.75,1835
1092.75,1830
1092.82,1763
1092.82,1691
1092.82,1683
1092.82,1695
1092.82,1695
1092.82,1711
1092.82,1724
1092.82,1745
1092.82,1753
1092.82,1719
1092.82,1685
1092.88,1688
1092.88,1692
1092.88,1708
1092.88,1735
1092.88,1747
1092.88,1752
1092.88,1789
1092.88,1799
1092.88,1737
1092.88,1661
1092.95,1689
1092.95,1677
1092.95,1706
1092.95,1737
1092.95,1787
1092.95,1767
1092.95,1692
1092.95,1641
1092.95,1683
1092.95,1788
1092.95,1819
1093.02,1783
1093.02,1751
1093.02,1747
1093.02,1752
1093.02,1737
1093.02,1705
1093.02,1674
1093.02,1735
1093.02,1783
1093.02,1767
1093.02,1748
1093.08,1724
1093.08,1719
1093.08,1755
1093.08,1775
1093.08,1769
1093.08,1775
1093.08,1757
1093.08,1755
1093.08,1763
1093.08,1888
1093.16,1816
1093.16,1854
1093.16,1838
1093.16,1782
1093.16,1769
1093.16,1818
1093.16,1864
1093.16,1889
1093.16,1847
1093.16,1749
1093.22,1715
1093.22,1753
1093.22,1843
1093.22,1883
1093.22,1903
1093.22,1992
1093.22,2152
1093.22,2399
1093.22,2740
1093.22,2967
1093.22,2933
1093.29,2749
1093.29,2409
1093.29,1919
1093.29,1454
1093.29,1240
1093.29,1190
1093.29,1233
1093.29,1301
1093.29,1405
1093.29,1519
1093.29,1525
1093.36,1497
1093.36,1513
1093.36,1593
1093.36,1733
1093.36,1849
1093.36,1929
1093.36,1951
1093.36,1942
1093.36,1939
1093.36,1937
1093.42,1992
1093.42,2003
1093.42,2018
1093.42,2019
1093.42,2007
1093.42,2015
1093.42,2037
1093.42,2057
1093.42,2085
1093.42,2149
1093.42,2166
1093.49,2121
1093.49,2043
1093.49,2026
1093.49,2055
1093.49,2085
1093.49,2101
1093.49,2087
1093.49,2077
1093.49,2104
1093.49,2165
1093.49,2200
1093.55,2203
1093.55,2213
1093.55,2233
1093.55,2285
1093.56,2328
1093.56,2323
1093.56,2300
1093.56,2291
1093.56,2297
1093.56,1720
1093.63,1836
1093.63,1811
1093.63,1813
1093.63,1801
1093.63,1763
1093.63,1751
1093.63,1775
1093.63,1791
1093.63,1782
1093.63,1783
1093.7,1775
1093.7,1762
1093.7,1754
1093.7,1754
1093.7,1769
1093.7,1763
1093.7,1737
1093.7,1753
1093.7,1803
1093.7,1823
1093.7,1827
1093.77,1833
1093.77,1823
1093.77,1789
1093.77,1737
1093.77,1716
1093.77,1740
1093.77,1800
1093.77,1813
1093.77,1767
1093.77,1723
1093.77,1719
1093.83,1736
1093.83,1740
1093.83,1743
1093.83,1751
1093.83,1771
1093.83,1791
1093.83,1765
1093.83,1737
1093.83,1739
1093.83,1775
1093.9,1797
1093.9,1749
1093.9,1757
1093.9,1785
1093.9,1781
1093.9,1757
1093.9,1775
1093.9,1803
1093.9,1814
1093.9,1803
1093.9,1791
1093.97,1811
1093.97,1829
1093.97,1829
1093.97,1800
1093.97,1787
1093.97,1807
1093.97,1849
1093.97,1861
1093.97,1854
1093.97,1837
1093.97,1821
1094.03,1823
1094.03,1812
1094.03,1802
1094.03,1799
1094.03,1791
1094.03,1812
1094.03,1831
1094.03,1863
1094.03,1885
1094.03,1765
1094.11,1831
1094.11,1833
1094.11,1871
1094.11,1996
1094.11,2199
1094.11,2456
1094.11,2717
1094.11,2917
1094.11,2939
1094.11,2821
1094.17,2510
1094.17,2011
1094.17,1561
1094.17,1365
1094.17,1271
1094.17,1221
1094.17,1229
1094.17,1319
1094.17,1431
1094.17,1500
1094.17,1528
1094.24,1525
1094.24,1549
1094.24,1639
1094.24,1787
1094.24,1933
1094.24,1981
1094.24,1967
1094.24,1950
1094.24,1928
1094.24,1915
1094.24,1945
1094.31,1996
1094.31,2057
1094.31,2057
1094.31,2021
1094.31,1973
1094.31,1965
1094.31,1973
1094.31,1990
1094.31,1975
1094.31,1945
1094.37,2089
1094.37,2075
1094.37,2089
1094.37,2125
1094.37,2135
1094.37,2119
1094.37,2107
1094.37,2125
1094.37,2187
1094.37,2217
1094.37,2211
1094.44,2197
1094.44,2207
1094.44,2261
1094.44,2311
1094.44,2335
1094.44,2303
1094.44,2279
1094.44,2267
1094.44,2266
1094.44,2295
1094.44,2309
1094.5,2267
1094.5,2220
1094.5,2173
1094.5,2165
1094.5,2199
1094.5,2217
1094.5,2217
1094.5,2139
1094.51,2013
1094.51,1782
1094.58,1781
1094.58,1804
1094.58,1771
1094.58,1694
1094.58,1653
1094.58,1683
1094.58,1717
1094.58,1716
1094.58,1705
1094.58,1701
1094.65,1723
1094.65,1721
1094.65,1720
1094.65,1691
1094.65,1691
1094.65,1726
1094.65,1752
1094.65,1757
1094.65,1747
1094.65,1757
1094.65,1779
1094.72,1748
1094.72,1704
1094.72,1686
1094.72,1677
1094.72,1671
1094.72,1659
1094.72,1695
1094.72,1737
1094.72,1774
1094.72,1807
1094.72,1785
1094.78,1737
1094.78,1715
1094.78,1759
1094.78,1804
1094.78,1806
1094.78,1753
1094.78,1675
1094.78,1653
1094.78,1701
1094.78,1740
1094.85,1802
1094.85,1812
1094.85,1805
1094.85,1801
1094.85,1806
1094.85,1811
1094.85,1797
1094.85,1766
1094.85,1754
1094.85,1753
1094.85,1787
1094.92,1827
1094.92,1820
1094.92,1766
1094.92,1720
1094.92,1736
1094.92,1750
1094.92,1727
1094.92,1685
1094.92,1651
1094.92,1677
1094.92,1727
1094.98,1765
1094.98,1785
1094.98,1801
1094.98,1800
1094.98,1782
1094.98,1770
1094.98,1771
1094.98,1801
1094.98,1867
1094.98,2091
1095.06,1426
1095.06,1465
1095.06,1491
1095.06,1496
1095.06,1555
1095.06,1671
1095.06,1768
1095.06,1835
1095.06,1891
1095.06,1911
1095.12,1903
1095.12,1915
1095.12,1933
1095.12,1942
1095.12,1925
1095.12,1927
1095.12,1938
1095.12,1912
1095.12,1912
1095.12,1885
1095.12,1895
1095.19,1910
1095.19,1945
1095.19,1965
1095.19,1974
1095.19,1978
1095.19,2019
1095.19,2043
1095.19,2054
1095.19,2035
1095.19,2054
1095.19,2085
1095.26,2120
1095.26,2121
1095.26,2053
1095.26,1993
1095.26,2027
1095.26,2107
1095.26,2183
1095.26,2214
1095.26,2197
1095.26,2153
1095.32,2217
1095.32,2220
1095.32,2233
1095.32,2227
1095.32,2207
1095.32,2183
1095.32,2195
1095.32,2195
1095.32,2149
1095.32,2087
1095.32,2013
1095.39,1990
1095.39,1982
1095.39,1944
1095.39,1925
1095.39,1893
1095.39,1851
1095.39,1816
1095.39,1799
1095.39,1791
1095.39,1784
1095.39,1755
1095.45,1740
1095.45,1757
1095.45,1743
1095.45,1707
1095.45,1716
1095.45,1721
1095.45,1742
1095.45,1791
1095.45,1831
1095.45,1717
1095.53,1752
1095.53,1765
1095.53,1791
1095.53,1789
1095.53,1817
1095.53,1833
1095.53,1843
1095.53,1843
1095.53,1805
1095.53,1782
1095.6,1788
1095.6,1757
1095.6,1723
1095.6,1701
1095.6,1707
1095.6,1726
1095.6,1753
1095.6,1787
1095.6,1802
1095.6,1791
1095.6,1781
1095.67,1781
1095.67,1819
1095.67,1863
1095.67,1876
1095.67,1844
1095.67,1789
1095.67,1773
1095.67,1807
1095.67,1839
1095.67,1823
1095.67,1801
1095.73,1816
1095.73,1867
1095.73,1867
1095.73,1835
1095.73,1820
1095.73,1835
1095.73,1840
1095.73,1835
1095.73,1822
1095.73,1811
1095.8,1784
1095.8,1723
1095.8,1753
1095.8,1817
1095.8,1844
1095.8,1830
1095.8,1809
1095.8,1791
1095.8,1791
1095.8,1785
1095.8,1799
1095.87,1844
1095.87,1899
1095.87,1944
1095.87,1963
1095.87,1930
1095.87,1853
1095.87,1803
1095.87,1757
1095.87,1711
1095.87,1711
1095.87,1752
1095.93,1843
1095.93,1950
1095.93,1975
1095.93,1981
1095.93,2027
1095.93,2215
1095.93,2531
1095.93,2892
1095.93,3015
1095.93,2025
1096.01,2147
1096.01,2140
1096.01,2108
1096.01,2125
1096.01,2199
1096.01,2261
1096.01,2227
1096.01,2146
1096.01,2083
1096.01,2085
1096.07,2102
1096.07,2149
1096.07,2212
1096.07,2279
1096.07,2329
1096.07,2313
1096.07,2283
1096.07,2273
1096.07,2299
1096.07,2351
1096.07,2406
1096.14,2439
1096.14,2427
1096.14,2393
1096.14,2383
1096.14,2377
1096.14,2361
1096.14,2351
1096.14,2328
1096.14,2292
1096.14,2227
1096.14,2164
1096.21,2103
1096.21,2075
1096.21,2075
1096.21,2070
1096.21,2027
1096.21,1979
1096.21,1942
1096.21,1906
1096.21,1895
1096.21,1887
1096.27,1863
1096.27,1812
1096.27,1767
1096.27,1742
1096.27,1762
1096.27,1775
1096.27,1787
1096.27,1768
1096.27,1751
1096.27,1771
1096.27,1817
1096.34,1848
1096.34,1827
1096.34,1804
1096.34,1817
1096.34,1831
1096.34,1807
1096.34,1775
1096.34,1771
1096.34,1811
1096.34,1851
1096.34,1849
1096.4,1785
1096.4,1736
1096.4,1740
1096.4,1755
1096.4,1752
1096.4,1755
1096.4,1753
1096.4,1769
1096.4,1789
1096.4,1981
1096.48,1822
1096.48,1829
1096.48,1849
1096.48,1868
1096.48,1899
1096.48,1939
1096.48,1961
1096.48,1914
1096.48,1852
1096.48,1785
1096.55,1739
1096.55,1769
1096.55,1875
1096.55,1996
1096.55,2007
1096.55,2056
1096.55,2023
1096.55,1943
1096.55,1809
1096.55,1755
1096.55,1770
1096.62,1805
1096.62,1863
1096.62,1789
1096.62,1691
1096.62,1701
1096.62,1783
1096.62,1875
1096.62,1934
1096.62,1942
1096.62,1981
1096.62,1982
1096.68,1869
1096.68,1711
1096.68,1688
1096.68,1750
1096.68,1773
1096.68,1771
1096.68,1737
1096.68,1690
1096.68,1717
1096.68,1819
1096.75,2698
1096.75,2257
1096.75,1709
1096.75,1357
1096.75,1251
1096.75,1272
1096.75,1340
1096.75,1371
1096.75,1369
1096.75,1335
1096.75,1367
1096.82,1455
1096.82,1558
1096.82,1614
1096.82,1691
1096.82,1853
1096.82,1977
1096.82,1973
1096.82,1909
1096.82,1869
1096.82,1882
1096.82,1995
1096.88,2070
1096.88,2009
1096.88,1927
1096.88,1895
1096.88,1925
1096.88,2002
1096.88,2091
1096.88,2103
1096.88,2133
1096.88,2336
1096.96,2055
1096.96,2042
1096.96,2063
1096.96,2089
1096.96,2043
1096.96,1971
1096.96,1915
1096.96,1876
1096.96,1843
1096.96,1853
1097.02,1876
1097.02,1869
1097.02,1847
1097.02,1843
1097.02,1823
1097.02,1786
1097.02,1749
1097.02,1694
1097.02,1689
1097.02,1705
1097.02,1739
1097.09,1735
1097.09,1740
1097.09,1737
1097.09,1727
1097.09,1740
1097.09,1783
1097.09,1849
1097.09,1865
1097.09,1811
1097.09,1757
1097.09,1752
1097.16,1799
1097.16,1852
1097.16,1892
1097.16,1908
1097.16,1863
1097.16,1785
1097.16,1721
1097.16,1677
1097.16,1701
1097.16,1767
1097.22,1803
1097.22,1797
1097.22,1785
1097.22,1763
1097.22,1739
1097.22,1746
1097.22,1775
1097.22,1821
1097.22,1831
1097.22,1769
1097.22,1719
1097.29,1736
1097.29,1773
1097.29,1799
1097.29,1787
1097.29,1773
1097.29,1775
1097.29,1791
1097.29,1769
1097.29,1687
1097.29,1645
1097.29,1687
1097.35,1763
1097.35,1805
1097.35,1785
1097.35,1745
1097.35,1747
1097.35,1807
1097.35,1903
1097.35,1950
1097.35,1900
1097.35,1838
1097.43,1744
1097.43,1753
1097.43,1815
1097.43,1836
1097.43,1832
1097.43,1771
1097.43,1674
1097.43,1639
1097.43,1741
1097.43,1911
1097.5,1991
1097.5,1972
1097.5,1987
1097.5,2085
1097.5,2325
1097.5,2659
1097.5,2867
1097.5,2869
1097.5,2751
1097.5,2445
1097.5,1981
1097.57,1502
1097.57,1176
1097.57,1019
1097.57,1080
1097.57,1233
1097.57,1379
1097.57,1467
1097.57,1495
1097.57,1515
1097.57,1533
1097.57,1563
1097.63,1655
1097.63,1811
1097.63,1903
1097.63,1913
1097.63,1875
1097.63,1882
1097.63,1946
1097.63,2053
1097.63,2105
1097.63,2059
1097.7,2012
1097.7,1971
1097.7,1957
1097.7,1993
1097.7,2023
1097.7,2038
1097.7,2045
1097.7,2031
1097.7,2031
1097.7,2059
1097.7,2083
1097.77,2101
1097.77,2075
1097.77,2025
1097.77,2069
1097.77,2119
1097.77,2151
1097.77,2152
1097.77,2090
1097.77,2121
1097.77,2214
1097.77,2265
1097.83,2279
1097.83,2275
1097.83,2277
1097.83,2295
1097.83,2293
1097.83,2269
1097.83,2237
1097.83,2197
1097.83,2189
1097.83,1963
1097.91,1832
1097.91,1855
1097.91,1867
1097.91,1831
1097.91,1750
1097.91,1706
1097.91,1720
1097.91,1721
1097.91,1727
1097.91,1789
1097.97,1912
1097.97,2009
1097.97,2001
1097.97,1893
1097.97,1741
1097.97,1651
1097.97,1678
1097.97,1763
1097.97,1834
1097.97,1881
1097.97,1897
1098.04,1883
1098.04,1832
1098.04,1743
1098.04,1705
1098.04,1747
1098.04,1815
1098.04,1789
1098.04,1747
1098.04,1781
1098.04,1855
1098.04,1899
1098.11,1914
1098.11,1935
1098.11,1957
1098.11,1941
1098.11,1871
1098.11,1835
1098.11,1811
1098.11,1837
1098.11,1881
1098.11,1878
1098.17,1928
1098.17,1979
1098.17,1975
1098.17,1883
1098.17,1853
1098.17,1895
1098.17,1959
1098.17,2040
1098.17,2043
1098.17,2035
1098.17,2030
1098.24,1979
1098.24,1885
1098.24,1789
1098.24,1763
1098.24,1802
1098.24,1836
1098.24,1839
1098.24,1835
1098.24,1818
1098.24,1811
1098.24,1815
1098.3,1864
1098.3,1939
1098.3,1983
1098.3,2041
1098.3,2075
1098.3,2065
1098.3,1993
1098.3,1937
1098.3,1892
1098.3,2075
1098.38,1407
1098.38,1389
1098.38,1429
1098.38,1525
1098.38,1647
1098.38,1759
1098.38,1907
1098.38,1978
1098.38,1961
1098.38,1880
1098.45,1850
1098.45,1909
1098.45,2003
1098.45,1994
1098.45,1959
1098.45,1939
1098.45,1961
1098.45,2045
1098.45,2117
1098.45,2132
1098.45,2132
1098.52,2143
1098.52,2111
1098.52,2036
1098.52,1977
1098.52,1939
1098.52,1961
1098.52,2002
1098.52,2004
1098.52,1955
1098.52,1927
1098.52,1965
1098.58,2056
1098.58,2117
1098.58,2101
1098.58,2084
1098.58,2141
1098.58,2215
1098.58,2233
1098.58,2168
1098.58,2135
1098.58,2139
1098.65,2365
1098.65,2423
1098.65,2413
1098.65,2365
1098.65,2285
1098.65,2153
1098.65,2045
1098.65,1977
1098.65,1961
1098.65,1993
1098.65,2067
1098.72,2094
1098.72,2057
1098.72,1997
1098.72,1919
1098.72,1816
1098.72,1755
1098.72,1781
1098.72,1851
1098.72,1897
1098.72,1855
1098.72,1801
1098.77,1802
1098.77,1799
1098.77,1723
1098.77,1607
1098.77,1511
1098.77,1497
1098.77,1589
1098.77,1655
1098.77,1708
1098.85,1690
1098.85,1757
1098.85,1800
1098.85,1748
1098.85,1669
1098.85,1619
1098.85,1592
1098.85,1620
1098.85,1678
1098.85,1722
1098.92,1725
1098.92,1705
1098.92,1678
1098.92,1663
1098.92,1659
1098.92,1653
1098.92,1592
1098.92,1547
1098.92,1611
1098.92,1774
1098.92,1929
1098.99,1931
1098.99,1821
1098.99,1721
1098.99,1723
1098.99,1742
1098.99,1754
1098.99,1749
1098.99,1735
1098.99,1749
1098.99,1810
1098.99,1815
1099.05,1803
1099.05,1781
1099.05,1691
1099.05,1619
1099.05,1593
1099.05,1643
1099.05,1773
1099.05,1866
1099.05,1871
1099.05,1804
1099.12,1817
1099.12,1833
1099.12,1803
1099.12,1743
1099.12,1720
1099.12,1785
1099.12,1885
1099.12,1898
1099.12,1781
1099.12,1635
1099.12,1577
1099.19,1623
1099.19,1695
1099.19,1735
1099.19,1809
1099.19,1892
1099.19,1890
1099.19,1815
1099.19,1765
1099.19,1865
1099.19,2155
1099.19,2525
1099.25,2863
1099.25,2952
1099.25,2739
1099.25,2493
1099.25,2201
1099.25,1787
1099.25,1401
1099.25,1235
1099.25,1193
1099.25,1898
1099.33,2073
1099.33,2148
1099.33,2195
1099.33,2183
1099.33,2104
1099.33,1997
1099.33,1972
1099.33,2025
1099.33,2137
1099.33,2291
1099.39,2346
1099.39,2267
1099.39,2156
1099.39,2123
1099.39,2167
1099.39,2239
1099.39,2349
1099.39,2488
1099.39,2553
1099.39,2441
1099.39,2263
1099.46,2217
1099.46,2239
1099.46,2169
1099.46,2036
1099.46,1944
1099.46,1911
1099.46,1913
1099.46,1913
1099.46,1929
1099.46,1935
1099.46,1917
1099.53,1895
1099.53,1871
1099.53,1847
1099.53,1822
1099.53,1765
1099.53,1722
1099.53,1715
1099.53,1741
1099.53,1789
1099.53,1839
1099.59,1780
1099.59,1815
1099.59,1799
1099.59,1739
1099.59,1675
1099.59,1652
1099.59,1679
1099.59,1727
1099.59,1814
1099.59,1879
1099.59,1901
1099.66,1853
1099.66,1751
1099.66,1709
1099.66,1743
1099.66,1781
1099.66,1757
1099.66,1723
1099.66,1749
1099.66,1765
1099.66,1727
1099.66,1711
1099.72,1715
1099.72,1735
1099.72,1763
1099.72,1805
1099.72,1847
1099.72,1884
1099.72,1897
1099.72,1838
1099.72,1779
1099.72,1775
1099.8,1783
1099.8,1771
1099.8,1789
1099.8,1837
1099.8,1933
1099.8,1979
1099.8,1951
1099.8,1919
1099.8,1885
1099.8,1799
1099.87,1695
1099.87,1663
1099.87,1705
1099.87,1782
1099.87,1829
1099.87,1821
1099.87,1821
1099.87,1823
1099.87,1845
1099.87,1884
1099.87,1910
1099.93,1899
1099.93,1870
1099.93,1869
1099.93,1891
1099.93,1867
1099.93,1839
1099.93,1865
1099.93,1999
1099.93,2227
1099.93,2533
1099.93,2811
1100,2867
1100,2739
1100,2472
1100,2065
1100,1626
1100,1419
1100,1419
1100,1387
1100,1305
1100,1247
1100.07,1868
1100.07,1913
1100.07,1939
1100.07,1993
1100.07,2085
1100.07,2136
1100.07,2105
1100.07,2058
1100.07,2003
1100.07,1926
1100.07,1880
1100.13,1919
1100.13,2012
1100.13,2095
1100.13,2095
1100.13,2024
1100.13,1947
1100.13,1899
1100.13,1909
1100.13,2011
1100.13,2136
1100.13,2185
1100.2,2155
1100.2,2099
1100.2,2039
1100.2,2011
1100.2,2030
1100.2,2056
1100.2,2063
1100.2,2079
1100.2,2147
1100.2,1773
1100.28,1835
1100.28,1833
1100.28,1815
1100.28,1784
1100.28,1775
1100.28,1764
1100.28,1749
1100.28,1759
1100.28,1769
1100.28,1803
1100.34,1828
1100.34,1839
1100.34,1849
1100.34,1851
1100.34,1853
1100.34,1866
1100.34,1879
1100.34,1885
1100.34,1891
1100.34,1855
1100.34,1781
1100.41,1726
1100.41,1685
1100.41,1669
1100.41,1702
1100.41,1759
1100.41,1838
1100.41,1903
1100.41,1907
1100.41,1847
1100.41,1755
1100.41,1738
1100.48,1807
1100.48,1865
1100.48,1849
1100.48,1816
1100.48,1767
1100.48,1739
1100.48,1788
1100.48,1911
1100.48,1992
1100.48,1932
1100.54,1767
1100.54,1781
1100.54,1815
1100.54,1868
1100.54,1943
1100.54,1972
1100.54,1976
1100.54,1919
1100.54,1800
1100.54,1696
1100.54,1691
1100.61,1763
1100.61,1873
1100.61,1971
1100.61,1992
1100.61,1932
1100.61,1839
1100.61,1819
1100.61,1828
1100.61,1816
1100.61,1831
1100.61,1928
1100.67,2035
1100.67,2143
1100.67,2187
1100.67,2107
1100.67,1979
1100.67,1787
1100.67,1625
1100.67,1596
1100.67,1686
1100.67,2155
1100.75,2751
1100.75,2169
1100.75,1533
1100.75,1205
1100.75,1167
1100.75,1251
1100.75,1358
1100.75,1461
1100.75,1593
1100.75,1687
1100.82,1685
1100.82,1638
1100.82,1641
1100.82,1759
1100.82,1959
1100.82,2066
1100.82,1993
1100.82,1839
1100.82,1755
1100.82,1774
1100.82,1847
1100.88,1938
1100.88,2011
1100.88,2091
1100.88,2111
1100.88,2111
1100.88,2077
1100.88,1992
1100.88,1911
1100.88,1879
1100.88,1895
1100.88,1965
1100.95,2036
1100.95,2042
1100.95,2029
1100.95,2056
1100.95,2077
1100.95,2095
1100.95,2067
1100.95,1995
1100.95,1934
1100.95,1941
1101.02,2186
1101.02,2276
1101.02,2317
1101.02,2276
1101.02,2163
1101.02,2076
1101.02,2072
1101.02,2091
1101.02,2137
1101.02,2163
1101.02,2180
1101.08,2227
1101.08,2237
1101.08,2223
1101.08,2182
1101.08,2168
1101.08,2199
1101.08,2223
1101.08,2203
