Program Time [s],data 0
2176.99,1657
2176.99,1700
2176.99,1765
2176.99,1811
2176.99,1837
2176.99,1861
2176.99,1866
2176.99,1837
2177.06,1797
2177.06,1787
2177.06,1807
2177.06,1817
2177.06,1824
2177.06,1861
2177.06,1895
2177.06,1912
2177.06,1930
2177.06,1939
2177.06,1947
2177.12,1983
2177.12,2002
2177.12,1989
2177.12,1955
2177.12,1885
2177.12,1797
2177.12,1685
2177.12,1635
2177.12,1657
2177.12,1721
2177.19,1894
2177.19,1899
2177.19,1911
2177.19,1939
2177.19,1979
2177.19,1992
2177.19,1947
2177.19,1901
2177.19,1890
2177.19,1847
2177.19,1776
2177.26,1725
2177.26,1742
2177.26,1804
2177.26,1839
2177.26,1865
2177.26,1912
2177.26,1963
2177.26,1967
2177.26,1965
2177.26,1991
2177.26,2027
2177.32,2043
2177.32,2041
2177.32,2041
2177.32,2045
2177.32,2078
2177.32,2095
2177.32,2021
2177.32,1865
2177.32,1704
2177.32,1337
2177.4,2035
2177.4,1945
2177.4,1838
2177.4,1789
2177.4,1749
2177.4,1709
2177.4,1704
2177.4,1733
2177.4,1770
2177.4,1804
2177.46,1835
2177.46,1875
2177.46,1917
2177.46,1950
2177.46,1975
2177.46,2008
2177.46,2057
2177.46,2103
2177.46,2152
2177.46,2183
2177.46,2215
2177.53,2261
2177.53,2207
2177.53,2099
2177.53,1974
2177.53,1886
2177.53,1851
2177.53,1865
2177.53,1925
2177.53,1991
2177.53,2017
2177.53,2029
2177.6,2066
2177.6,2104
2177.6,2131
2177.6,2139
2177.6,2169
2177.6,2219
2177.6,2283
2177.6,2340
2177.6,2376
2177.6,2316
2177.66,1816
2177.66,1801
2177.66,1811
2177.66,1840
2177.66,1903
2177.66,1965
2177.66,1973
2177.66,1919
2177.66,1870
2177.66,1873
2177.66,1918
2177.73,1958
2177.73,1931
2177.73,1863
2177.73,1787
2177.73,1745
2177.73,1719
2177.73,1757
2177.73,1818
2177.73,1835
2177.73,1775
2177.73,1711
2177.8,1717
2177.8,1765
2177.8,1791
2177.8,1779
2177.8,1752
2177.8,1751
2177.8,1769
2177.8,1787
2177.8,1811
2177.8,1900
2177.87,2029
2177.87,1912
2177.87,1756
2177.87,1635
2177.87,1594
2177.87,1619
2177.87,1659
2177.87,1705
2177.87,1737
2177.87,1785
2177.94,1820
2177.94,1828
2177.94,1834
2177.94,1822
2177.94,1807
2177.94,1840
2177.94,1919
2177.94,2023
2177.94,2151
2177.94,2285
2177.94,2386
2178.01,2443
2178.01,2542
2178.01,2607
2178.01,2124
2178.01,1337
2178.01,841
2178.01,693
2178.01,743
2178.01,891
2178.01,1049
2178.01,1106
2178.07,1177
2178.07,1349
2178.07,1612
2178.07,1930
2178.07,2175
2178.07,2261
2178.07,2131
2178.07,1877
2178.07,1696
2178.07,1628
2178.07,1988
2178.14,2106
2178.14,2255
2178.14,2360
2178.14,2343
2178.14,2165
2178.14,1908
2178.14,1755
2178.14,1722
2178.14,1767
2178.14,1836
2178.14,1880
2178.21,1880
2178.21,1874
2178.21,1907
2178.21,1963
2178.21,2011
2178.21,2071
2178.21,2159
2178.21,2299
2178.21,2460
2178.21,2521
2178.27,2380
2178.27,2119
2178.27,1931
2178.27,1891
2178.27,1935
2178.27,1993
2178.27,2031
2178.27,2107
2178.27,2201
2178.27,2230
2178.27,1819
2178.35,1819
2178.35,1893
2178.35,1941
2178.35,1912
2178.35,1851
2178.35,1787
2178.35,1750
2178.35,1753
2178.35,1753
2178.35,1762
2178.42,1751
2178.42,1747
2178.42,1759
2178.42,1819
2178.42,1917
2178.42,1967
2178.42,1901
2178.42,1759
2178.42,1669
2178.42,1690
2178.42,1779
2178.48,1829
2178.48,1811
2178.48,1765
2178.48,1749
2178.48,1767
2178.48,1807
2178.48,1843
2178.48,1887
2178.48,1960
2178.48,2013
2178.48,2005
2178.55,1977
2178.55,1926
2178.55,1827
2178.55,1801
2178.55,1843
2178.55,1883
2178.55,1911
2178.55,1947
2178.55,1989
2178.55,2011
2178.62,1865
2178.62,1806
2178.62,1767
2178.62,1759
2178.62,1773
2178.62,1755
2178.62,1726
2178.62,1704
2178.62,1685
2178.62,1689
2178.62,1721
2178.68,1775
2178.68,1820
2178.68,1851
2178.68,1855
2178.68,1933
2178.68,2105
2178.68,2299
2178.68,2501
2178.68,2709
2178.68,2739
2178.68,2155
2178.75,1319
2178.75,810
2178.75,681
2178.75,760
2178.75,918
2178.75,1036
2178.75,1101
2178.75,1207
2178.75,1391
2178.75,1627
2178.75,1933
2178.83,2293
2178.83,2269
2178.83,2223
2178.83,2207
2178.83,2187
2178.83,2151
2178.83,2073
2178.83,1993
2178.83,1957
2178.83,1975
2178.9,2040
2178.9,2107
2178.9,2111
2178.9,2067
2178.9,2036
2178.9,2069
2178.9,2092
2178.9,2101
2178.9,2087
2178.9,2045
2178.9,1967
2178.96,1895
2178.96,1839
2178.96,1805
2178.96,1771
2178.96,1774
2178.96,1805
2178.96,1809
2178.96,1767
2178.96,1723
2178.96,1709
2178.96,1765
2179.03,1863
2179.03,1925
2179.03,1943
2179.03,1913
2179.03,1879
2179.03,1833
2179.03,1769
2179.03,1737
2179.03,1721
2179.03,1735
2179.1,1952
2179.1,1948
2179.1,1880
2179.1,1787
2179.1,1735
2179.1,1741
2179.1,1773
2179.1,1773
2179.1,1765
2179.1,1767
2179.1,1799
2179.16,1813
2179.16,1810
2179.16,1813
2179.16,1848
2179.16,1912
2179.16,1977
2179.16,2015
2179.16,1964
2179.16,1852
2179.16,1757
2179.16,1711
2179.23,1679
2179.23,1660
2179.23,1671
2179.23,1695
2179.23,1720
2179.23,1757
2179.23,1790
2179.23,1830
2179.23,1869
2179.23,1740
2179.3,1820
2179.3,1811
2179.3,1844
2179.3,1901
2179.3,1947
2179.3,1981
2179.3,2078
2179.3,2247
2179.3,2472
2179.3,2680
2179.37,2366
2179.37,1609
2179.37,1019
2179.37,827
2179.37,855
2179.37,979
2179.37,1093
2179.37,1131
2179.37,1211
2179.37,1338
2179.37,1478
2179.44,1619
2179.44,1753
2179.44,1843
2179.44,1895
2179.44,1941
2179.44,1977
2179.44,1979
2179.44,1910
2179.44,1832
2179.44,1799
2179.44,1823
2179.5,1863
2179.5,1867
2179.5,1855
2179.5,1848
2179.5,1863
2179.5,1880
2179.5,1895
2179.5,1909
2179.5,1941
2179.5,1996
2179.5,1816
2179.57,1868
2179.57,1929
2179.57,1971
2179.57,1975
2179.57,1977
2179.57,2003
2179.57,2059
2179.57,2118
2179.57,2146
2179.57,2163
2179.64,2197
2179.64,2239
2179.64,2279
2179.64,2295
2179.64,2303
2179.64,2288
2179.64,2261
2179.64,2189
2179.64,2089
2179.64,1965
2179.64,1884
2179.7,1881
2179.7,1897
2179.7,1903
2179.7,1895
2179.7,1886
2179.7,1907
2179.7,1942
2179.7,2005
2179.7,2072
2179.7,2125
2179.7,1678
2179.78,1897
2179.78,1990
2179.78,2141
2179.78,2281
2179.78,2251
2179.78,2027
2179.78,1753
2179.78,1567
2179.78,1507
2179.78,1541
2179.85,1610
2179.85,1660
2179.85,1707
2179.85,1751
2179.85,1771
2179.85,1781
2179.85,1783
2179.85,1806
2179.85,1847
2179.85,1927
2179.85,2065
2179.91,2184
2179.91,2205
2179.91,2079
2179.91,1885
2179.91,1741
2179.91,1674
2179.91,1638
2179.91,1623
2179.91,1627
2179.91,1659
2179.91,1693
2179.98,1727
2179.98,1779
2179.98,1829
2179.98,1861
2179.98,1882
2179.98,1927
2179.98,2005
2179.98,2061
2179.98,2077
2179.98,2032
2180.05,1753
2180.05,1765
2180.05,1811
2180.05,1863
2180.05,1891
2180.05,1901
2180.05,1939
2180.05,1961
2180.05,1951
2180.05,1955
2180.05,1989
2180.11,2023
2180.11,1995
2180.11,1912
2180.11,1819
2180.11,1767
2180.11,1799
2180.11,1869
2180.11,1917
2180.11,1933
2180.11,1933
2180.11,1931
2180.18,1924
2180.18,1965
2180.18,2037
2180.18,2053
2180.18,2009
2180.18,1965
2180.18,1947
2180.18,1929
2180.18,1885
2180.18,1739
2180.25,2005
2180.25,1871
2180.25,1759
2180.25,1707
2180.25,1737
2180.25,1788
2180.25,1835
2180.25,1875
2180.25,1897
2180.26,1931
2180.32,1959
2180.32,1981
2180.32,2029
2180.32,2106
2180.32,2219
2180.32,2347
2180.32,2403
2180.32,2281
2180.32,2032
2180.32,1836
2180.32,1781
2180.39,1803
2180.39,1847
2180.39,1887
2180.39,1939
2180.39,1965
2180.39,2005
2180.39,2053
2180.39,2068
2180.39,2089
2180.39,2127
2180.39,2191
2180.45,2327
2180.45,2467
2180.45,2537
2180.45,2479
2180.46,2279
2180.46,2031
2180.46,1871
2180.46,1817
2180.46,1849
2180.46,1919
2180.52,2069
2180.52,2169
2180.52,2261
2180.52,2263
2180.52,2175
2180.52,1997
2180.52,1791
2180.52,1639
2180.52,1546
2180.52,1541
2180.52,1591
2180.59,1651
2180.59,1693
2180.59,1708
2180.59,1739
2180.59,1790
2180.59,1836
2180.59,1847
2180.59,1869
2180.59,1941
2180.59,2095
2180.59,2251
2180.65,2245
2180.65,2060
2180.65,1836
2180.65,1689
2180.65,1629
2180.65,1609
2180.65,1593
2180.65,1621
2180.65,1683
2180.65,1835
2180.73,1814
2180.73,1867
2180.73,1899
2180.73,1912
2180.73,1907
2180.73,1885
2180.73,1890
2180.73,1906
2180.73,1917
2180.73,1879
2180.8,1845
2180.8,1789
2180.8,1759
2180.8,1717
2180.8,1707
2180.8,1723
2180.8,1771
2180.8,1827
2180.8,1839
2180.8,1855
2180.8,1893
2180.86,1929
2180.86,1957
2180.86,1943
2180.86,1885
2180.86,1827
2180.86,1821
2180.86,1845
2180.86,1865
2180.86,1871
2180.86,1847
2180.86,1800
2180.93,1756
2180.93,1746
2180.93,1764
2180.93,1835
2180.93,1938
2180.93,1980
2180.93,1956
2180.93,1893
2180.93,1838
2180.93,1847
2181,1863
2181,1864
2181,1871
2181,1877
2181,1847
2181,1818
2181,1823
2181,1854
2181,1880
2181,1848
2181,1790
2181.06,1773
2181.06,1787
2181.06,1815
2181.06,1806
2181.06,1771
2181.06,1747
2181.06,1779
2181.06,1827
2181.06,1848
2181.06,1868
2181.06,1968
2181.13,2217
2181.13,2571
2181.13,2861
2181.13,2587
2181.13,1783
2181.13,1087
2181.13,783
2181.13,723
2181.13,804
2181.13,979
2181.13,1909
2181.21,1977
2181.21,2042
2181.21,2123
2181.21,2187
2181.21,2223
2181.21,2227
2181.21,2201
2181.21,2125
2181.21,2022
2181.21,1959
2181.27,1955
2181.27,1977
2181.27,2007
2181.27,2055
2181.27,2074
2181.27,2076
2181.27,2087
2181.27,2109
2181.27,2129
2181.27,2121
2181.27,2088
2181.34,2070
2181.34,2036
2181.34,1967
2181.34,1877
2181.34,1819
2181.34,1845
2181.34,1883
2181.34,1855
2181.34,1784
2181.34,1741
2181.34,1767
2181.41,1811
2181.41,1837
2181.41,1847
2181.41,1863
2181.41,1901
2181.41,1931
2181.41,1895
2181.41,1810
2181.41,1707
2181.41,1671
2181.47,1721
2181.47,1721
2181.47,1754
2181.47,1779
2181.47,1821
2181.47,1895
2181.47,1967
2181.47,2029
2181.47,1979
2181.47,1847
2181.47,1707
2181.54,1670
2181.54,1708
2181.54,1775
2181.54,1801
2181.54,1779
2181.54,1747
2181.54,1745
2181.54,1766
2181.54,1799
2181.54,1772
2181.54,1749
2181.6,1753
2181.6,1801
2181.6,1853
2181.6,1895
2181.6,1854
2181.6,1852
2181.6,1900
2181.6,1933
2181.6,1911
2181.6,1804
2181.68,1944
2181.68,1946
2181.68,1911
2181.68,1883
2181.68,1892
2181.68,1893
2181.68,1882
2181.68,1884
2181.68,1884
2181.68,1899
2181.75,1939
2181.75,1988
2181.75,1995
2181.75,1979
2181.75,1915
2181.75,1814
2181.75,1743
2181.75,1715
2181.75,1741
2181.75,1763
2181.75,1753
2181.82,1714
2181.82,1717
2181.82,1757
2181.82,1819
2181.82,1853
2181.82,1875
2181.82,1863
2181.82,1886
2181.82,1975
2181.82,2151
2181.82,2413
2181.88,2727
2181.88,2723
2181.88,2109
2181.88,1323
2181.88,853
2181.88,713
2181.88,805
2181.88,1042
2181.88,1205
2181.88,1267
2181.88,1893
2181.95,1913
2181.95,1929
2181.95,1939
2181.95,1930
2181.95,1909
2181.95,1911
2181.95,1925
2181.95,1952
2181.95,1957
2181.95,1926
2182.02,1903
2182.02,1901
2182.02,1908
2182.02,1891
2182.02,1903
2182.02,1978
2182.02,2044
2182.02,2111
2182.02,2107
2182.02,2055
2182.02,2007
2182.08,2003
2182.08,1999
2182.08,2003
2182.08,2006
2182.08,2020
2182.08,2036
2182.08,2057
2182.08,2059
2182.08,2057
2182.08,2089
2182.08,1885
2182.16,1811
2182.16,1827
2182.16,1867
2182.16,1910
2182.16,1943
2182.16,1917
2182.16,1881
2182.16,1834
2182.16,1791
2182.16,1749
2182.23,1704
2182.23,1704
2182.23,1751
2182.23,1801
2182.23,1861
2182.23,1887
2182.23,1881
2182.23,1822
2182.23,1775
2182.23,1753
2182.23,1751
2182.29,1785
2182.29,1845
2182.29,1907
2182.29,1935
2182.29,1903
2182.29,1862
2182.29,1837
2182.29,1861
2182.29,1881
2182.29,1869
2182.29,1835
2182.36,1781
2182.36,1743
2182.36,1783
2182.36,1833
2182.36,1829
2182.36,1811
2182.36,1819
2182.36,1817
2182.36,1844
2182.36,1898
2182.43,1878
2182.43,1865
2182.43,1875
2182.43,1917
2182.43,1995
2182.43,2059
2182.43,2091
2182.43,2043
2182.43,1989
2182.43,1940
2182.43,1896
2182.49,1830
2182.49,1787
2182.49,1815
2182.49,1823
2182.49,1828
2182.49,1875
2182.49,1947
2182.49,2035
2182.49,2077
2182.49,2019
2182.49,1903
2182.56,1797
2182.56,1785
2182.56,1800
2182.56,1781
2182.56,1746
2182.56,1703
2182.56,1686
2182.56,1689
2182.56,1707
2182.56,1787
2182.63,1991
2182.63,1981
2182.63,1989
2182.63,1995
2182.63,2005
2182.63,1977
2182.63,1959
2182.63,1957
2182.63,1919
2182.63,1909
2182.7,1933
2182.7,1966
2182.7,1983
2182.7,1961
2182.7,1951
2182.7,2003
2182.7,2105
2182.7,2229
2182.7,2255
2182.7,2205
2182.7,2141
2182.77,2077
2182.77,2035
2182.77,2056
2182.77,2105
2182.77,2120
2182.77,2095
2182.77,2077
2182.77,2093
2182.77,2105
2182.77,2091
2182.77,2110
2182.83,2126
2182.83,2134
2182.83,2173
2182.83,2251
2182.83,2291
2182.83,2261
2182.83,2119
2182.83,1971
2182.83,1911
2182.83,1929
2182.9,1926
2182.9,1903
2182.9,1853
2182.9,1805
2182.9,1751
2182.9,1747
2182.9,1774
2182.9,1815
2182.9,1819
2182.9,1823
2182.9,1845
2182.97,1864
2182.97,1852
2182.97,1871
2182.97,1862
2182.97,1803
2182.97,1779
2182.97,1788
2182.97,1783
2182.97,1752
2182.97,1721
2182.97,1737
2183.03,1783
2183.03,1839
2183.03,1869
2183.03,1883
2183.03,1881
2183.03,1880
2183.03,1888
2183.03,1909
2183.03,1895
2183.03,2187
2183.11,1743
2183.11,1681
2183.11,1689
2183.11,1752
2183.11,1837
2183.11,1885
2183.11,1867
2183.11,1835
2183.11,1849
2183.11,1911
2183.18,1941
2183.18,1903
2183.18,1861
2183.18,1791
2183.18,1748
2183.18,1736
2183.18,1745
2183.18,1767
2183.18,1813
2183.18,1925
2183.18,2135
2183.24,2471
2183.24,2791
2183.24,2603
2183.24,1901
2183.24,1255
2183.24,891
2183.24,804
2183.24,903
2183.24,1047
2183.24,1117
2183.24,1183
2183.31,1299
2183.31,1437
2183.31,1610
2183.31,1749
2183.31,1816
2183.31,1843
2183.31,1877
2183.31,1932
2183.31,1992
2183.31,2043
2183.31,1957
2183.38,1959
2183.38,1956
2183.38,1943
2183.38,1940
2183.38,1961
2183.38,1988
2183.38,2026
2183.38,2077
2183.38,2151
2183.38,2195
2183.44,2184
2183.44,2127
2183.44,2057
2183.44,2014
2183.44,2007
2183.44,2025
2183.44,2029
2183.44,2043
2183.44,2063
2183.44,2075
2183.44,2099
2183.51,2138
2183.51,2173
2183.51,2174
2183.51,2146
2183.51,2172
2183.51,2279
2183.51,2343
2183.51,2317
2183.51,2219
2183.51,2134
2183.51,1901
2183.59,1662
2183.59,1647
2183.59,1694
2183.59,1741
2183.59,1757
2183.59,1770
2183.59,1781
2183.59,1817
2183.59,1863
2183.59,1885
2183.65,1894
2183.65,1919
2183.65,1992
2183.65,2059
2183.65,2067
2183.65,1991
2183.65,1881
2183.65,1798
2183.65,1789
2183.65,1830
2183.65,1864
2183.72,1837
2183.72,1818
2183.72,1854
2183.72,1933
2183.72,1976
2183.72,1975
2183.72,1951
2183.72,1944
2183.72,1933
2183.72,1957
2183.72,1997
2183.79,2065
2183.79,2118
2183.79,2163
2183.79,2147
2183.79,2021
2183.79,1851
2183.79,1715
2183.79,1662
2183.79,1662
2183.79,1657
2183.85,1783
2183.85,1851
2183.85,1931
2183.85,2029
2183.85,2133
2183.85,2215
2183.85,2315
2183.85,2511
2183.85,2664
2183.85,2260
2183.85,1407
2183.92,777
2183.92,571
2183.92,647
2183.92,831
2183.92,1003
2183.92,1079
2183.92,1139
2183.92,1257
2183.92,1435
2183.92,1647
2183.92,1887
2183.99,2109
2183.99,2238
2183.99,2197
2183.99,2005
2183.99,1817
2183.99,1704
2183.99,1663
2183.99,1689
2183.99,1725
2183.99,1749
2183.99,2259
2184.06,1998
2184.06,2007
2184.06,1996
2184.06,1997
2184.06,2019
2184.06,2027
2184.06,2003
2184.06,1967
2184.06,1951
2184.06,1929
2184.13,1901
2184.13,1895
2184.13,1889
2184.13,1891
2184.13,1875
2184.13,1817
2184.13,1753
2184.13,1711
2184.13,1749
2184.13,1862
2184.13,1929
2184.2,1893
2184.2,1815
2184.2,1764
2184.2,1776
2184.2,1791
2184.2,1765
2184.2,1739
2184.2,1751
2184.2,1785
2184.2,1829
2184.2,1854
2184.26,1877
2184.26,1899
2184.26,1933
2184.26,1941
2184.26,1915
2184.26,1876
2184.26,1831
2184.26,1779
2184.27,1725
2184.27,1687
2184.33,2001
2184.33,2101
2184.33,2199
2184.33,2193
2184.33,2085
2184.33,1967
2184.33,1883
2184.33,1865
2184.33,1899
2184.33,1958
2184.33,2009
2184.4,1981
2184.4,1885
2184.4,1767
2184.4,1677
2184.4,1661
2184.4,1695
2184.4,1735
2184.4,1753
2184.4,1815
2184.4,1913
2184.4,1993
2184.46,2009
2184.46,2003
2184.46,1911
2184.46,1770
2184.46,1655
